Window,Horizon,Matched_Period,Strategy,Models,Ensemble_MAE,Ensemble_R2,Ensemble_RMSE
60,1,2015_China_Crash,heuristic,Mamba+Bi-GRU+Bi-RNN+Bi-LSTM,0.00523997750133276,0.8652344942092896,0.007541153832655815
60,5,2015_China_Crash,heuristic,Bi-GRU+Bi-LSTM+Mamba+Bi-RNN,0.0101906294003129,0.4929441213607788,0.013964810592271882
60,10,2015_China_Crash,heuristic,Mamba+Bi-RNN+Bi-GRU,0.015037629753351212,-0.0032541751861572266,0.019239582130338162
